-0.276878,-0.372112,-0.415801,-0.427535,-0.413135,-0.383531,-0.323625,-0.219652,-0.0846084,0.0751833,1603.1
-0.277424,-0.372015,-0.417083,-0.427014,-0.414642,-0.382971,-0.323991,-0.218856,-0.0839181,0.0759209,1603.1
-0.281744,-0.376227,-0.422313,-0.43063,-0.41986,-0.386418,-0.321538,-0.21422,-0.0750474,0.0809486,1603.11
-0.28678,-0.379286,-0.428368,-0.43458,-0.425468,-0.388111,-0.320826,-0.207211,-0.0696566,0.086988,1603.12
-0.290502,-0.384471,-0.43385,-0.439114,-0.429062,-0.392574,-0.31603,-0.204682,-0.062298,0.092601,1603.13
-0.298433,-0.389388,-0.437754,-0.444742,-0.434979,-0.390219,-0.318158,-0.198235,-0.0574207,0.098795,1603.14
-0.303426,-0.396039,-0.442662,-0.451423,-0.434343,-0.396481,-0.312141,-0.197825,-0.0507832,0.104002,1603.15
-0.307858,-0.400999,-0.450361,-0.455201,-0.439026,-0.393137,-0.315571,-0.191142,-0.0487745,0.110391,1603.16
-0.312218,-0.405191,-0.454598,-0.459375,-0.43902,-0.395791,-0.311253,-0.193529,-0.0427505,0.111473,1603.17
-0.319611,-0.415068,-0.461393,-0.464509,-0.445065,-0.391731,-0.313593,-0.186933,-0.0427078,0.120811,1603.18
-0.321924,-0.421107,-0.467029,-0.470431,-0.442629,-0.396975,-0.307666,-0.188861,-0.0372096,0.119951,1603.19
-0.328547,-0.42489,-0.476135,-0.473758,-0.446935,-0.393293,-0.310677,-0.182407,-0.0393128,0.128318,1603.2
-0.328685,-0.431928,-0.478733,-0.480719,-0.446541,-0.395582,-0.305361,-0.186981,-0.0317295,0.128317,1603.21
-0.337499,-0.431472,-0.488828,-0.482851,-0.452293,-0.391493,-0.307491,-0.18328,-0.0306709,0.136104,1603.22
-0.339914,-0.438962,-0.489876,-0.491817,-0.452775,-0.391671,-0.306844,-0.18179,-0.0267967,0.142277,1603.23
-0.345577,-0.440309,-0.496227,-0.493749,-0.455996,-0.391321,-0.307058,-0.178449,-0.0243202,0.14615,1603.24
-0.34642,-0.446869,-0.500851,-0.498522,-0.457214,-0.396155,-0.301655,-0.177373,-0.0190539,0.150261,1603.25
-0.353737,-0.445636,-0.507829,-0.496807,-0.464581,-0.391916,-0.304294,-0.173757,-0.0155416,0.153722,1603.26
-0.35567,-0.454539,-0.501752,-0.509519,-0.458668,-0.398857,-0.299756,-0.173588,-0.00985239,0.159999,1603.27
-0.366219,-0.451377,-0.512586,-0.50401,-0.470713,-0.392979,-0.303981,-0.166348,-0.00559272,0.166876,1603.28
-0.364693,-0.460596,-0.508351,-0.514039,-0.465414,-0.402873,-0.297285,-0.163895,-0.000334664,0.173444,1603.29
-0.370958,-0.458079,-0.517489,-0.509184,-0.475183,-0.399057,-0.30051,-0.156435,0.00509153,0.177385,1603.3
-0.370014,-0.464289,-0.515197,-0.516208,-0.473889,-0.404152,-0.297151,-0.152482,0.011641,0.1817,1603.31
-0.375152,-0.46367,-0.519532,-0.515982,-0.479589,-0.402875,-0.29665,-0.149137,0.0177486,0.190168,1603.32
-0.378721,-0.466948,-0.518188,-0.522014,-0.478221,-0.406957,-0.293266,-0.146345,0.0242594,0.196294,1603.33
-0.383278,-0.468513,-0.520385,-0.522533,-0.481507,-0.406831,-0.294203,-0.139613,0.0293472,0.20104,1603.34
-0.388611,-0.470393,-0.521757,-0.523924,-0.482567,-0.409767,-0.290904,-0.136342,0.036097,0.204727,1603.35
-0.387743,-0.476326,-0.520624,-0.525296,-0.484135,-0.411105,-0.288444,-0.133076,0.0404114,0.21071,1603.36
-0.397422,-0.473721,-0.524594,-0.524458,-0.487033,-0.410013,-0.288147,-0.130019,0.0489354,0.213031,1603.37
-0.394909,-0.480712,-0.522813,-0.525851,-0.487915,-0.411189,-0.287041,-0.123725,0.0526505,0.220908,1603.38
-0.400862,-0.479809,-0.524501,-0.525636,-0.488781,-0.413607,-0.282914,-0.121213,0.0586755,0.22468,1603.39
-0.406465,-0.48003,-0.524587,-0.525457,-0.491218,-0.411936,-0.283277,-0.115263,0.0622954,0.229068,1603.4
-0.407855,-0.480243,-0.524563,-0.525462,-0.493527,-0.410392,-0.282119,-0.111406,0.0672025,0.231431,1603.41
-0.407891,-0.480277,-0.524447,-0.526101,-0.493911,-0.412183,-0.277314,-0.109541,0.0709466,0.239208,1603.42
-0.408077,-0.480298,-0.524209,-0.526403,-0.496007,-0.409462,-0.277469,-0.106806,0.0757467,0.244292,1603.43
-0.409365,-0.480345,-0.523366,-0.528208,-0.495181,-0.410888,-0.274056,-0.104432,0.0836358,0.24466,1603.44
-0.411475,-0.480162,-0.523101,-0.528661,-0.495907,-0.410923,-0.271491,-0.100881,0.0871169,0.250117,1603.45
-0.414397,-0.480028,-0.522352,-0.529067,-0.498416,-0.407266,-0.272016,-0.095838,0.0886087,0.258654,1603.46
-0.419176,-0.480456,-0.520752,-0.530892,-0.497245,-0.409521,-0.267289,-0.0931433,0.093955,0.259311,1603.47
-0.419155,-0.483353,-0.51882,-0.53126,-0.499442,-0.407503,-0.266023,-0.0868342,0.0963412,0.26046,1603.48
-0.424205,-0.481184,-0.519539,-0.533387,-0.497276,-0.407911,-0.263061,-0.0845826,0.0987493,0.266488,1603.49
-0.427815,-0.48233,-0.518882,-0.53378,-0.499215,-0.404578,-0.260646,-0.0825948,0.105035,0.271054,1603.5
-0.430251,-0.484447,-0.517405,-0.534799,-0.500298,-0.402117,-0.259784,-0.0768975,0.108946,0.275312,1603.51
-0.434619,-0.484045,-0.518312,-0.535215,-0.498856,-0.404573,-0.254154,-0.0743395,0.113732,0.279045,1603.52
-0.437019,-0.486105,-0.518947,-0.534401,-0.500407,-0.402376,-0.251142,-0.0701774,0.120414,0.285049,1603.53
-0.436953,-0.489647,-0.519259,-0.535008,-0.498491,-0.400211,-0.251993,-0.065297,0.125947,0.293812,1603.54
-0.441714,-0.491057,-0.521847,-0.531742,-0.498486,-0.400269,-0.248412,-0.0651253,0.135474,0.29812,1603.55
-0.444972,-0.496238,-0.51982,-0.530442,-0.498886,-0.400728,-0.24416,-0.0624946,0.140348,0.304772,1603.56
-0.449383,-0.497829,-0.521065,-0.527132,-0.50133,-0.398529,-0.243268,-0.0553332,0.14217,0.30834,1603.57
-0.452327,-0.499095,-0.52089,-0.52772,-0.499368,-0.400062,-0.238884,-0.0503808,0.143948,0.311544,1603.58
-0.452773,-0.500287,-0.521206,-0.527715,-0.499255,-0.398852,-0.235674,-0.0463258,0.146708,0.313392,1603.59
-0.453942,-0.50067,-0.521742,-0.526787,-0.502411,-0.392411,-0.237011,-0.0394711,0.146958,0.31779,1603.6
-0.456407,-0.500295,-0.521673,-0.527984,-0.502148,-0.390456,-0.232314,-0.0393741,0.152406,0.319024,1603.61
-0.459938,-0.499349,-0.521769,-0.529492,-0.500622,-0.390077,-0.227292,-0.0387928,0.154166,0.326585,1603.62
-0.459834,-0.501798,-0.52087,-0.530153,-0.499289,-0.389986,-0.221379,-0.0387067,0.160259,0.329235,1603.63
-0.462307,-0.501284,-0.522716,-0.527915,-0.501738,-0.384186,-0.224351,-0.0313625,0.160987,0.33306,1603.64
