-0.529134,-0.611203,-0.687165,0,0,0,0,0,0,0,918.788
-0.611203,-0.687165,-0.756261,0,0,0,0,0,0,0,918.798
-0.687165,-0.756261,-0.817801,0,0,0,0,0,0,0,918.808
-0.756261,-0.817801,-0.87117,0,0,0,0,0,0,0,918.818
-0.817801,-0.87117,-0.915834,0,0,0,0,0,0,0,918.829
-0.87117,-0.915834,-0.951347,0,0,0,0,0,0,0,918.838
-0.915834,-0.951347,-0.977355,0,0,0,0,0,0,0,918.848
-0.951347,-0.977355,-0.993598,0,0,0,0,0,0,0,918.858
-0.977355,-0.993598,-0.999913,0,0,0,0,0,0,0,918.868
-0.993598,-0.999913,-0.996237,0,0,0,0,0,0,0,918.878
-0.999913,-0.996237,-0.982607,0,0,0,0,0,0,0,918.888
-0.996237,-0.982607,-0.959159,0,0,0,0,0,0,0,918.898
-0.982607,-0.959159,-0.926127,0,0,0,0,0,0,0,918.909
-0.959159,-0.926127,-0.883842,0,0,0,0,0,0,0,918.919
-0.926127,-0.883842,-0.832726,0,0,0,0,0,0,0,918.928
-0.883842,-0.832726,-0.77329,0,0,0,0,0,0,0,918.938
-0.832726,-0.77329,-0.706127,0,0,0,0,0,0,0,918.948
-0.77329,-0.706127,-0.631908,0,0,0,0,0,0,0,918.958
-0.706127,-0.631908,-0.551376,0,0,0,0,0,0,0,918.968
-0.631908,-0.551376,-0.465335,0,0,0,0,0,0,0,918.978
-0.551376,-0.465335,-0.374644,0,0,0,0,0,0,0,918.988
-0.465335,-0.374644,-0.28021,0,0,0,0,0,0,0,918.998
-0.374644,-0.28021,-0.182976,0,0,0,0,0,0,0,919.008
-0.28021,-0.182976,-0.0839144,0,0,0,0,0,0,0,919.018
-0.182976,-0.0839144,0.0159861,0,0,0,0,0,0,0,919.028
-0.0839144,0.0159861,0.115727,0,0,0,0,0,0,0,919.038
0.0159861,0.115727,0.214311,0,0,0,0,0,0,0,919.048
0.115727,0.214311,0.310755,0,0,0,0,0,0,0,919.058
